"","id","fem","edp","inv","inv_z","psu","psu_z","break_001","edc","ed0","ed1","ed2","ed3","ed4","break_002","edt"
"693",693,1,15,3.092630264,0.474621713,568.6434102,1.405492067,NA,0.141595472718715,0,0,1,0,0,NA,0
"694",694,0,15,3.185499599,0.642088056,494.2544161,0.263093323,NA,0.141595472718715,0,0,1,0,0,NA,0
"695",695,0,15,2.441538788,-0.699454486,451.9759827,-0.38618055,NA,0.141595472718715,0,0,1,0,0,NA,0
"696",696,1,15,2.459060459,-0.667858779,457.6383791,-0.299222797,NA,0.141595472718715,0,0,1,0,0,NA,0
"697",697,0,17,3.22157857,0.707147181,507.9714067,0.47374621,NA,0.985241056684637,0,0,0,1,0,NA,1
"698",698,1,19,4.141363279,2.365742683,576.5750249,1.527297974,NA,1.82888664065056,0,0,0,0,1,NA,1
"699",699,0,10,1.795718124,-1.864026546,391.9414019,-1.30813694,NA,-1.96751848719609,1,0,0,0,0,NA,0
"700",700,1,17,3.542363622,1.285600781,530.8679183,0.825370073,NA,0.985241056684637,0,0,0,1,0,NA,1
"701",701,1,17,3.9585522,2.036089897,554.5194215,1.188588142,NA,0.985241056684637,0,0,0,1,0,NA,1
"702",702,0,17,3.640183721,1.461994052,456.7602452,-0.31270805,NA,0.985241056684637,0,0,0,1,0,NA,1
"703",703,1,17,3.58398159,1.360647917,533.2330095,0.861691296,NA,0.985241056684637,0,0,0,1,0,NA,1
"704",704,1,17,3.316520483,0.878350437,518.0335057,0.628270864,NA,0.985241056684637,0,0,0,1,0,NA,1
"705",705,0,15,2.921876872,0.166712046,479.2730399,0.033022847,NA,0.141595472718715,0,0,1,0,0,NA,0
"706",706,1,12,2.551336845,-0.501462042,526.2156697,0.753925502,NA,-1.12387290323017,0,1,0,0,0,NA,0
"707",707,1,15,2.515354757,-0.566346169,385.837533,-1.401874781,NA,0.141595472718715,0,0,1,0,0,NA,0
"708",708,1,15,2.490065391,-0.611949384,459.4003511,-0.272163719,NA,0.141595472718715,0,0,1,0,0,NA,0
"709",709,0,15,2.703490154,-0.227092266,466.8623816,-0.157568544,NA,0.141595472718715,0,0,1,0,0,NA,0
"710",710,1,12,2.616800372,-0.383415341,304.9358872,-2.64428854,NA,-1.12387290323017,0,1,0,0,0,NA,0
"711",711,0,15,2.437216221,-0.707249105,451.7303374,-0.389952809,NA,0.141595472718715,0,0,1,0,0,NA,0
"712",712,1,17,3.8831665,1.900151372,700.2353519,3.426361084,NA,0.985241056684637,0,0,0,1,0,NA,1
"713",713,1,15,2.709592639,-0.21608828,471.8758314,-0.080576882,NA,0.141595472718715,0,0,1,0,0,NA,0
"714",714,0,10,2.100713635,-1.314045072,409.2739586,-1.041959405,NA,-1.96751848719609,1,0,0,0,0,NA,0
"715",715,0,15,3.096548048,0.481686711,489.1994006,0.185462877,NA,0.141595472718715,0,0,1,0,0,NA,0
"716",716,0,12,2.604657085,-0.405312389,449.5791444,-0.42298919,NA,-1.12387290323017,0,1,0,0,0,NA,0
"717",717,1,12,2.276971516,-0.996209323,435.6238166,-0.637302339,NA,-1.12387290323017,0,1,0,0,0,NA,0
"718",718,0,12,2.146978452,-1.230618715,423.5697825,-0.822416961,NA,-1.12387290323017,0,1,0,0,0,NA,0
"719",719,1,12,3.152568813,0.582705736,485.382993,0.126853973,NA,-1.12387290323017,0,1,0,0,0,NA,0
"720",720,0,17,3.554993201,1.308374763,601.9189648,1.916507125,NA,0.985241056684637,0,0,0,1,0,NA,1
"721",721,1,15,2.507070636,-0.581284821,460.3667377,-0.257323086,NA,0.141595472718715,0,0,1,0,0,NA,0
"722",722,0,17,3.844807807,1.830981255,618.3888025,2.169435978,NA,0.985241056684637,0,0,0,1,0,NA,1
"723",723,1,12,2.484042488,-0.622810185,372.3914078,-1.60836792,NA,-1.12387290323017,0,1,0,0,0,NA,0
"724",724,0,12,2.481404075,-0.627567768,442.5748091,-0.530555367,NA,-1.12387290323017,0,1,0,0,0,NA,0
"725",725,1,15,2.373078376,-0.822905421,527.7521164,0.777520716,NA,0.141595472718715,0,0,1,0,0,NA,0
"726",726,0,12,2.315765251,-0.926255047,508.1617393,0.476669252,NA,-1.12387290323017,0,1,0,0,0,NA,0
"727",727,0,15,2.660613728,-0.304408997,464.4257592,-0.194988325,NA,0.141595472718715,0,0,1,0,0,NA,0
"728",728,0,12,2.357671166,-0.8506881,435.5432228,-0.638540089,NA,-1.12387290323017,0,1,0,0,0,NA,0
"729",729,1,12,3.271536664,0.797233582,492.1437903,0.230680242,NA,-1.12387290323017,0,1,0,0,0,NA,0
"730",730,0,17,2.593404064,-0.425604492,472.2729732,-0.074477725,NA,0.985241056684637,0,0,0,1,0,NA,1
"731",731,1,19,3.618996766,1.423789024,546.889559,1.071416259,NA,1.82888664065056,0,0,0,0,1,NA,1
"732",732,1,17,3.215491972,0.696171582,662.29218,2.843664169,NA,0.985241056684637,0,0,0,1,0,NA,1
"733",733,1,19,3.545722886,1.291658401,542.7254905,1.007467389,NA,1.82888664065056,0,0,0,0,1,NA,1
"734",734,0,15,2.615700225,-0.385399044,611.8733737,2.069377899,NA,0.141595472718715,0,0,1,0,0,NA,0
"735",735,1,15,3.551619056,1.30229044,519.7272201,0.654281557,NA,0.141595472718715,0,0,1,0,0,NA,0
"736",736,0,15,2.549067165,-0.505554557,458.0867,-0.292337686,NA,0.141595472718715,0,0,1,0,0,NA,0
"737",737,1,12,2.272395322,-1.004461288,435.3637582,-0.641295791,NA,-1.12387290323017,0,1,0,0,0,NA,0
"738",738,0,12,1.804181466,-1.848765016,404.0890337,-1.121585011,NA,-1.12387290323017,0,1,0,0,0,NA,0
"739",739,0,12,2.816889145,-0.02260663,461.6400303,-0.237768665,NA,-1.12387290323017,0,1,0,0,0,NA,0
"740",740,1,15,2.326759007,-0.906430304,375.1198512,-1.566467285,NA,0.141595472718715,0,0,1,0,0,NA,0
"741",741,0,17,3.595324958,1.38110292,529.2109807,0.799924552,NA,0.985241056684637,0,0,0,1,0,NA,1
"742",742,1,15,2.409323407,-0.757546663,379.8118866,-1.494410992,NA,0.141595472718715,0,0,1,0,0,NA,0
"743",743,1,12,1.784693076,-1.883907199,407.6482042,-1.06692636,NA,-1.12387290323017,0,1,0,0,0,NA,0
"744",744,1,15,3.485061459,1.182270885,590.9448289,1.747976542,NA,0.141595472718715,0,0,1,0,0,NA,0
"745",745,0,17,3.386548136,1.004627228,592.3464235,1.769501209,NA,0.985241056684637,0,0,0,1,0,NA,1
"746",746,1,15,2.555239498,-0.494424582,388.104121,-1.367066383,NA,0.141595472718715,0,0,1,0,0,NA,0
"747",747,0,17,3.675880176,1.526363611,458.7888414,-0.281554729,NA,0.985241056684637,0,0,0,1,0,NA,1
"748",748,1,15,3.294216859,0.838131666,505.0993547,0.429640055,NA,0.141595472718715,0,0,1,0,0,NA,0
"749",749,1,12,2.346531933,-0.870775163,439.5768441,-0.576595247,NA,-1.12387290323017,0,1,0,0,0,NA,0
"750",750,0,17,2.523726006,-0.551250994,468.3132501,-0.135287449,NA,0.985241056684637,0,0,0,1,0,NA,1
"751",751,1,15,2.159441824,-1.208144307,440.6113905,-0.560707629,NA,0.141595472718715,0,0,1,0,0,NA,0
"752",752,1,15,2.664463297,-0.297467411,394.3111862,-1.271744013,NA,0.141595472718715,0,0,1,0,0,NA,0
"753",753,1,17,3.568716773,1.333121777,532.3655297,0.848369122,NA,0.985241056684637,0,0,0,1,0,NA,1
"754",754,1,17,2.512326549,-0.571807086,472.332094,-0.073569924,NA,0.985241056684637,0,0,0,1,0,NA,1
"755",755,0,15,2.537576026,-0.526276171,382.4336572,-1.454148412,NA,0.141595472718715,0,0,1,0,0,NA,0
"756",756,1,15,3.195643516,0.660379767,499.4975378,0.343612134,NA,0.141595472718715,0,0,1,0,0,NA,0
"757",757,0,12,2.953617186,0.223947331,469.410127,-0.118442833,NA,-1.12387290323017,0,1,0,0,0,NA,0
"758",758,0,12,2.586945366,-0.43725121,448.572594,-0.438446581,NA,-1.12387290323017,0,1,0,0,0,NA,0
"759",759,1,17,3.852788693,1.845372677,548.5090108,1.096286178,NA,0.985241056684637,0,0,0,1,0,NA,1
"760",760,0,17,3.857367195,1.853628993,619.1025431,2.180397034,NA,0.985241056684637,0,0,0,1,0,NA,1
"761",761,1,17,3.168626839,0.611662149,509.6288795,0.499200135,NA,0.985241056684637,0,0,0,1,0,NA,1
"762",762,0,17,3.226289946,0.715642989,508.2391512,0.477858245,NA,0.985241056684637,0,0,0,1,0,NA,1
"763",763,1,12,2.667203715,-0.292525828,457.8002515,-0.296736538,NA,-1.12387290323017,0,1,0,0,0,NA,0
"764",764,1,17,3.33610814,0.91367197,519.1466605,0.645365715,NA,0.985241056684637,0,0,0,1,0,NA,1
"765",765,0,17,2.849817898,0.036772273,486.8446837,0.14930144,NA,0.985241056684637,0,0,0,1,0,NA,1
"766",766,0,15,2.794118091,-0.063668072,472.01266,-0.078475401,NA,0.141595472718715,0,0,1,0,0,NA,0
"767",767,1,12,1.903588042,-1.669510722,414.4048625,-0.963163435,NA,-1.12387290323017,0,1,0,0,0,NA,0
"768",768,0,12,3.034167808,0.369199812,473.9877303,-0.048144121,NA,-1.12387290323017,0,1,0,0,0,NA,0
"769",769,0,15,3.079036482,0.450109005,488.2042342,0.170179829,NA,0.141595472718715,0,0,1,0,0,NA,0
"770",770,1,15,3.154161539,0.585577667,497.1401654,0.307409912,NA,0.141595472718715,0,0,1,0,0,NA,0
"771",771,1,15,2.239743296,-1.063341022,445.1748391,-0.490626365,NA,0.141595472718715,0,0,1,0,0,NA,0
"772",772,1,15,2.695010796,-0.242382601,396.0471767,-1.245084167,NA,0.141595472718715,0,0,1,0,0,NA,0
"773",773,0,10,2.296051654,-0.961803138,495.3747879,0.280298799,NA,-1.96751848719609,1,0,0,0,0,NA,0
"774",774,0,12,2.799628124,-0.053732466,385.6591059,-1.404614568,NA,-1.12387290323017,0,1,0,0,0,NA,0
"775",775,0,17,3.809493285,1.767300606,541.3819208,0.986834168,NA,0.985241056684637,0,0,0,1,0,NA,1
"776",776,0,15,2.638903633,-0.343557715,463.1919931,-0.21393536,NA,0.141595472718715,0,0,1,0,0,NA,0
"777",777,0,15,3.014951284,0.334547728,559.5623436,1.266032457,NA,0.141595472718715,0,0,1,0,0,NA,0
"778",778,0,17,2.728287939,-0.182376012,479.9382681,0.043238722,NA,0.985241056684637,0,0,0,1,0,NA,1
"779",779,0,17,3.020424627,0.344417542,496.5400562,0.29819417,NA,0.985241056684637,0,0,0,1,0,NA,1
"780",780,1,17,3.561668394,1.320411921,531.9649829,0.842217505,NA,0.985241056684637,0,0,0,1,0,NA,1
"781",781,1,12,1.86626111,-1.736820221,412.2836186,-0.995739579,NA,-1.12387290323017,0,1,0,0,0,NA,0
"782",782,0,15,3.236359094,0.733800054,497.1446995,0.307479739,NA,0.141595472718715,0,0,1,0,0,NA,0
"783",783,0,15,2.153311027,-1.219199419,435.5963281,-0.637724578,NA,0.141595472718715,0,0,1,0,0,NA,0
"784",784,1,15,2.845101033,0.028266603,479.576629,0.037685089,NA,0.141595472718715,0,0,1,0,0,NA,0
"785",785,1,15,2.6898645,-0.251662999,470.7547,-0.097794086,NA,0.141595472718715,0,0,1,0,0,NA,0
"786",786,1,12,2.614285455,-0.387950212,529.7929742,0.808861971,NA,-1.12387290323017,0,1,0,0,0,NA,0
"787",787,1,17,3.277444776,0.807887614,515.8128882,0.594168246,NA,0.985241056684637,0,0,0,1,0,NA,1
"788",788,1,17,3.716815519,1.600179911,540.7818116,0.977618396,NA,0.985241056684637,0,0,0,1,0,NA,1
"789",789,0,15,2.890406989,0.109964296,327.4846485,-2.298005104,NA,0.141595472718715,0,0,1,0,0,NA,0
"790",790,1,17,3.357698194,0.952603996,445.3735933,-0.487573981,NA,0.985241056684637,0,0,0,1,0,NA,1
"791",791,1,15,2.255602714,-1.034742832,446.0761013,-0.476785392,NA,0.141595472718715,0,0,1,0,0,NA,0
"792",792,1,10,2.374276263,-0.820745468,429.4868511,-0.73154825,NA,-1.96751848719609,1,0,0,0,0,NA,0
"793",793,1,17,3.763617729,1.684575796,543.4415322,1.018464088,NA,0.985241056684637,0,0,0,1,0,NA,1
"794",794,1,15,2.76864804,-0.109596722,475.2318959,-0.029037271,NA,0.141595472718715,0,0,1,0,0,NA,0
"795",795,1,15,2.332174681,-0.8966645,450.427619,-0.409959018,NA,0.141595472718715,0,0,1,0,0,NA,0
"796",796,0,12,1.913756053,-1.65117538,485.3160293,0.125825733,NA,-1.12387290323017,0,1,0,0,0,NA,0
"797",797,1,15,2.602306018,-0.409551889,540.7788716,0.977573395,NA,0.141595472718715,0,0,1,0,0,NA,0
"798",798,1,17,3.266453346,0.788067102,515.1882436,0.584575713,NA,0.985241056684637,0,0,0,1,0,NA,1
"799",799,0,17,2.555083303,-0.494706184,470.0952474,-0.107921384,NA,0.985241056684637,0,0,0,1,0,NA,1
"800",800,1,17,3.174532033,0.622310579,434.9644612,-0.647428215,NA,0.985241056684637,0,0,0,1,0,NA,1
"801",801,0,10,2.738289918,-0.164340153,445.5066617,-0.485530615,NA,-1.96751848719609,1,0,0,0,0,NA,0
"802",802,0,17,2.7960488,-0.060186528,483.789047,0.102375329,NA,0.985241056684637,0,0,0,1,0,NA,1
"803",803,1,17,2.754100248,-0.135829985,486.0718258,0.13743259,NA,0.985241056684637,0,0,0,1,0,NA,1
"804",804,0,12,2.223153665,-1.093256235,427.8987327,-0.755936921,NA,-1.12387290323017,0,1,0,0,0,NA,0
"805",805,0,17,3.319016558,0.882851362,513.5086829,0.558782458,NA,0.985241056684637,0,0,0,1,0,NA,1
"806",806,1,15,3.027220799,0.356672615,489.9262708,0.196625441,NA,0.141595472718715,0,0,1,0,0,NA,0
"807",807,0,17,3.241769679,0.743556798,509.1188506,0.4913674,NA,0.985241056684637,0,0,0,1,0,NA,1
"808",808,0,10,2.530192275,-0.539590538,433.6807306,-0.667142451,NA,-1.96751848719609,1,0,0,0,0,NA,0
"809",809,0,15,2.716928298,-0.202860296,692.626042,3.309504032,NA,0.141595472718715,0,0,1,0,0,NA,0
"810",810,0,17,2.903760917,0.134044498,489.9101943,0.196378455,NA,0.985241056684637,0,0,0,1,0,NA,1
"811",811,1,15,3.613651047,1.414149284,523.2524293,0.708418489,NA,0.141595472718715,0,0,1,0,0,NA,0
"812",812,1,17,3.167738393,0.610060275,584.5784006,1.650207281,NA,0.985241056684637,0,0,0,1,0,NA,1
"813",813,0,17,2.461801073,-0.66291678,464.7941252,-0.189331114,NA,0.985241056684637,0,0,0,1,0,NA,1
"814",814,1,12,2.566180547,-0.474695235,377.05922,-1.536683798,NA,-1.12387290323017,0,1,0,0,0,NA,0
"815",815,1,15,2.145708951,-1.232907653,439.8309857,-0.572692215,NA,0.141595472718715,0,0,1,0,0,NA,0
"816",816,1,12,2.194570527,-1.144798398,430.9410625,-0.709215581,NA,-1.12387290323017,0,1,0,0,0,NA,0
"817",817,1,10,1.700081207,-2.036483049,391.1731406,-1.31993556,NA,-1.96751848719609,1,0,0,0,0,NA,0
"818",818,1,19,4.241542047,2.546389341,582.2680655,1.614726782,NA,1.82888664065056,0,0,0,0,1,NA,1
"819",819,0,12,3.131406482,0.544544995,479.5137003,0.036718708,NA,-1.12387290323017,0,1,0,0,0,NA,0
"820",820,1,15,2.635637003,-0.349448115,392.6730275,-1.296901226,NA,0.141595472718715,0,0,1,0,0,NA,0
"821",821,1,15,3.611410837,1.410109639,523.1251207,0.706463218,NA,0.141595472718715,0,0,1,0,0,NA,0
"822",822,0,17,2.982328183,0.275720417,569.3750814,1.416727662,NA,0.985241056684637,0,0,0,1,0,NA,1
"823",823,0,12,2.88987482,0.109004699,390.7877409,-1.325853705,NA,-1.12387290323017,0,1,0,0,0,NA,0
"824",824,1,12,2.77426211,-0.099473231,463.8842681,-0.203303784,NA,-1.12387290323017,0,1,0,0,0,NA,0
"825",825,0,15,2.511623158,-0.573075414,530.9587907,0.826765716,NA,0.141595472718715,0,0,1,0,0,NA,0
"826",826,1,15,3.232402685,0.726665854,576.5865366,1.527475119,NA,0.141595472718715,0,0,1,0,0,NA,0
"827",827,1,12,2.599646046,-0.414348572,528.9610365,0.796086252,NA,-1.12387290323017,0,1,0,0,0,NA,0
"828",828,1,15,3.048412393,0.394886225,491.1305648,0.215119749,NA,0.141595472718715,0,0,1,0,0,NA,0
"829",829,1,12,3.262983294,0.781809986,416.6577228,-0.928566396,NA,-1.12387290323017,0,1,0,0,0,NA,0
"830",830,0,19,3.68868444,1.549452782,546.1831578,1.060567737,NA,1.82888664065056,0,0,0,0,1,NA,1
"831",831,1,15,3.452806269,1.124106884,514.1118019,0.56804508,NA,0.141595472718715,0,0,1,0,0,NA,0
"832",832,0,15,2.098275154,-1.318442464,432.468705,-0.685755372,NA,0.141595472718715,0,0,1,0,0,NA,0
"833",833,0,12,2.751395109,-0.14070794,382.9180994,-1.446708798,NA,-1.12387290323017,0,1,0,0,0,NA,0
"834",834,0,12,2.098400306,-1.318216681,420.8091557,-0.864812493,NA,-1.12387290323017,0,1,0,0,0,NA,0
"835",835,1,10,1.450405702,-2.486708879,451.984366,-0.386051655,NA,-1.96751848719609,1,0,0,0,0,NA,0
"836",836,1,12,2.372034799,-0.824787199,441.0261467,-0.554338038,NA,-1.12387290323017,0,1,0,0,0,NA,0
"837",837,1,12,2.038315761,-1.426563859,422.0612817,-0.84558332,NA,-1.12387290323017,0,1,0,0,0,NA,0
"838",838,0,15,2.282823224,-0.985657156,517.9563681,0.627086043,NA,0.141595472718715,0,0,1,0,0,NA,0
"839",839,1,15,3.372918659,0.980050087,584.5718824,1.650106907,NA,0.141595472718715,0,0,1,0,0,NA,0
"840",840,1,19,3.730777589,1.625356793,553.24192,1.168969989,NA,1.82888664065056,0,0,0,0,1,NA,1
"841",841,1,12,3.214526511,0.694430351,488.9039672,0.180925757,NA,-1.12387290323017,0,1,0,0,0,NA,0
"842",842,1,12,2.347941566,-0.868233025,364.6569632,-1.727146745,NA,-1.12387290323017,0,1,0,0,0,NA,0
"843",843,0,15,2.088156273,-1.336689353,431.8936566,-0.694586813,NA,0.141595472718715,0,0,1,0,0,NA,0
"844",844,0,12,2.317574796,-0.922991931,433.2645769,-0.673533142,NA,-1.12387290323017,0,1,0,0,0,NA,0
"845",845,0,15,3.332307727,0.906818926,577.5973554,1.542998195,NA,0.141595472718715,0,0,1,0,0,NA,0
"846",846,0,19,3.260778613,0.777834415,671.865767,2.990686893,NA,1.82888664065056,0,0,0,0,1,NA,1
"847",847,0,12,2.32641262,-0.907054961,433.7668313,-0.665819883,NA,-1.12387290323017,0,1,0,0,0,NA,0
"848",848,0,12,3.127160414,0.536888003,479.2723864,0.033013005,NA,-1.12387290323017,0,1,0,0,0,NA,0
"849",849,1,12,2.442895071,-0.697008669,370.0530642,-1.644278169,NA,-1.12387290323017,0,1,0,0,0,NA,0
"850",850,1,15,2.339560392,-0.8833462,450.8473436,-0.403513044,NA,0.141595472718715,0,0,1,0,0,NA,0
"851",851,0,15,3.139366056,0.558898091,491.6327027,0.2228311,NA,0.141595472718715,0,0,1,0,0,NA,0
"852",852,1,17,3.025318935,0.353243083,501.4848563,0.374131799,NA,0.985241056684637,0,0,0,1,0,NA,1
"853",853,1,10,2.175897655,-1.178470254,418.2132321,-0.904678226,NA,-1.96751848719609,1,0,0,0,0,NA,0
"854",854,0,12,1.726022093,-1.989705324,399.6473307,-1.189796209,NA,-1.12387290323017,0,1,0,0,0,NA,0
"855",855,0,17,2.763592258,-0.118713744,481.9445709,0.07404992,NA,0.985241056684637,0,0,0,1,0,NA,1
"856",856,1,12,2.962109926,0.239262193,474.5594455,-0.039364219,NA,-1.12387290323017,0,1,0,0,0,NA,0
"857",857,1,17,3.608922644,1.405622959,534.6503931,0.883457839,NA,0.985241056684637,0,0,0,1,0,NA,1
"858",858,1,10,2.131012868,-1.259408355,490.6624867,0.207931429,NA,-1.96751848719609,1,0,0,0,0,NA,0
"859",859,1,19,3.591198263,1.37366128,545.3097885,1.047155499,NA,1.82888664065056,0,0,0,0,1,NA,1
"860",860,0,15,3.293404763,0.836667359,500.3865425,0.357264698,NA,0.141595472718715,0,0,1,0,0,NA,0
"861",861,0,15,3.132982992,0.54738766,491.2699499,0.217260599,NA,0.141595472718715,0,0,1,0,0,NA,0
"862",862,0,17,3.407175909,1.04182446,593.5186927,1.787503362,NA,0.985241056684637,0,0,0,1,0,NA,1
"863",863,1,17,2.776376616,-0.095660217,412.3377686,-0.994908154,NA,0.985241056684637,0,0,0,1,0,NA,1
"864",864,0,12,3.149090462,0.576433539,480.5186616,0.05215219,NA,-1.12387290323017,0,1,0,0,0,NA,0
"865",865,1,12,2.101896349,-1.311912656,500.6744889,0.361686975,NA,-1.12387290323017,0,1,0,0,0,NA,0
"866",866,1,12,2.892544666,0.113819018,320.6061287,-2.403639078,NA,-1.12387290323017,0,1,0,0,0,NA,0
"867",867,1,15,2.98549889,0.281437993,487.55527,0.160213754,NA,0.141595472718715,0,0,1,0,0,NA,0
"868",868,1,10,2.213796276,-1.110129595,420.3669777,-0.871602952,NA,-1.96751848719609,1,0,0,0,0,NA,0
"869",869,1,15,2.318701574,-0.920960069,524.6619441,0.730064034,NA,0.141595472718715,0,0,1,0,0,NA,0
"870",870,1,15,2.304664976,-0.946271181,523.8642751,0.717814207,NA,0.141595472718715,0,0,1,0,0,NA,0
"871",871,0,12,2.067151247,-1.374566317,494.0333093,0.259697407,NA,-1.12387290323017,0,1,0,0,0,NA,0
"872",872,1,17,3.691754014,1.554988146,539.3576068,0.955746949,NA,0.985241056684637,0,0,0,1,0,NA,1
"873",873,0,19,3.135288118,0.551544189,514.7342722,0.577603877,NA,1.82888664065056,0,0,0,0,1,NA,1
"874",874,0,17,3.273944939,0.801576316,510.9473178,0.519447744,NA,0.985241056684637,0,0,0,1,0,NA,1
"875",875,0,15,3.292515584,0.835063696,500.3359987,0.356488585,NA,0.141595472718715,0,0,1,0,0,NA,0
"876",876,1,17,3.060856679,0.417326242,503.5044228,0.40514639,NA,0.985241056684637,0,0,0,1,0,NA,1
"877",877,0,15,3.470886231,1.156709552,510.4726032,0.512157202,NA,0.141595472718715,0,0,1,0,0,NA,0
"878",878,0,17,3.407728047,1.042819858,668.550058,2.939766884,NA,0.985241056684637,0,0,0,1,0,NA,1
"879",879,0,12,2.686101407,-0.258448541,454.2075261,-0.351910621,NA,-1.12387290323017,0,1,0,0,0,NA,0
"880",880,0,15,3.28673526,0.824640572,500.0075199,0.351443917,NA,0.141595472718715,0,0,1,0,0,NA,0
"881",881,1,17,2.934340897,0.189187765,496.3146917,0.294733107,NA,0.985241056684637,0,0,0,1,0,NA,1
"882",882,0,19,3.592278007,1.375608444,540.7044886,0.976430833,NA,1.82888664065056,0,0,0,0,1,NA,1
"883",883,0,15,2.605229441,-0.404280543,461.2783248,-0.243323699,NA,0.141595472718715,0,0,1,0,0,NA,0
"884",884,1,15,2.180511333,-1.170150757,441.8087511,-0.542319715,NA,0.141595472718715,0,0,1,0,0,NA,0
"885",885,0,17,2.449703259,-0.68473208,464.1066207,-0.199889123,NA,0.985241056684637,0,0,0,1,0,NA,1
"886",886,0,17,3.020528555,0.344604999,496.5459648,0.29828462,NA,0.985241056684637,0,0,0,1,0,NA,1
"887",887,1,15,2.566875984,-0.473441154,463.7654095,-0.205129221,NA,0.141595472718715,0,0,1,0,0,NA,0
"888",888,1,17,3.88094348,1.896142721,475.1090201,-0.03092457,NA,0.985241056684637,0,0,0,1,0,NA,1
"889",889,1,17,2.605576639,-0.403654158,477.6314041,0.007812154,NA,0.985241056684637,0,0,0,1,0,NA,1
"890",890,0,12,2.419368092,-0.739433825,439.0493723,-0.584695578,NA,-1.12387290323017,0,1,0,0,0,NA,0
"891",891,1,15,3.436361586,1.094453096,513.1772686,0.553692818,NA,0.141595472718715,0,0,1,0,0,NA,0
"892",892,1,19,3.251720447,0.761500239,526.0176637,0.750883877,NA,1.82888664065056,0,0,0,0,1,NA,1
"893",893,1,19,4.014906257,2.137710333,644.3886414,2.568718433,NA,1.82888664065056,0,0,0,0,1,NA,1
"894",894,0,17,2.47164491,-0.64516592,465.3535403,-0.180740088,NA,0.985241056684637,0,0,0,1,0,NA,1
"895",895,0,15,2.349601045,-0.865240693,446.7512638,-0.466417223,NA,0.141595472718715,0,0,1,0,0,NA,0
"896",896,0,12,2.15770977,-1.211267233,424.179646,-0.813051224,NA,-1.12387290323017,0,1,0,0,0,NA,0
"897",897,0,10,2.660813223,-0.304049164,441.1037677,-0.553146243,NA,-1.96751848719609,1,0,0,0,0,NA,0
"898",898,1,12,2.506090937,-0.583051383,448.6443996,-0.437343806,NA,-1.12387290323017,0,1,0,0,0,NA,0
"899",899,0,17,2.753638557,-0.136662751,481.3789105,0.065362811,NA,0.985241056684637,0,0,0,1,0,NA,1
"900",900,0,15,2.612453068,-0.391254634,386.6888327,-1.388801098,NA,0.141595472718715,0,0,1,0,0,NA,0
"901",901,0,17,3.435083341,1.092148304,520.1046372,0.660077035,NA,0.985241056684637,0,0,0,1,0,NA,1
"902",902,1,12,2.058582527,-1.390017867,423.2130224,-0.827896059,NA,-1.12387290323017,0,1,0,0,0,NA,0
"903",903,1,15,2.733352168,-0.17324394,473.2260641,-0.059840966,NA,0.141595472718715,0,0,1,0,0,NA,0
"904",904,0,15,2.743197268,-0.155490965,394.1188762,-1.274697542,NA,0.141595472718715,0,0,1,0,0,NA,0
"905",905,0,15,2.47312186,-0.642502546,453.7708107,-0.358617157,NA,0.141595472718715,0,0,1,0,0,NA,0
"906",906,1,15,2.981611421,0.27442804,487.3343546,0.156821102,NA,0.141595472718715,0,0,1,0,0,NA,0
"907",907,0,10,1.552562695,-2.302495003,303.12316,-2.672126532,NA,-1.96751848719609,1,0,0,0,0,NA,0
"908",908,0,17,3.092304962,0.474035293,575.6249326,1.512707591,NA,0.985241056684637,0,0,0,1,0,NA,1
"909",909,1,12,2.998564365,0.304998428,476.6311092,-0.007549623,NA,-1.12387290323017,0,1,0,0,0,NA,0
"910",910,1,17,3.962357476,2.042952061,554.7356872,1.191909075,NA,0.985241056684637,0,0,0,1,0,NA,1
"911",911,1,15,3.565349734,1.327050447,445.5075312,-0.485517025,NA,0.141595472718715,0,0,1,0,0,NA,0
"912",912,1,12,3.278610741,0.809989929,492.5458051,0.236853912,NA,-1.12387290323017,0,1,0,0,0,NA,0
"913",913,1,17,2.897359888,0.12250182,494.2130947,0.262458742,NA,0.985241056684637,0,0,0,1,0,NA,1
"914",914,0,17,3.89299037,1.917866111,546.1269599,1.059704423,NA,0.985241056684637,0,0,0,1,0,NA,1
"915",915,0,17,2.4720709,-0.644397676,390.3777529,-1.332150221,NA,0.985241056684637,0,0,0,1,0,NA,1
"916",916,1,12,2.565220167,-0.476426989,452.004645,-0.385740459,NA,-1.12387290323017,0,1,0,0,0,NA,0
"917",917,1,10,1.712734172,-2.01366663,391.8921961,-1.308892846,NA,-1.96751848719609,1,0,0,0,0,NA,0
"918",918,0,15,2.109908649,-1.297464609,358.1298146,-1.827384472,NA,0.141595472718715,0,0,1,0,0,NA,0
"919",919,1,17,3.856607579,1.852259278,548.7260446,1.099619389,NA,0.985241056684637,0,0,0,1,0,NA,1
"920",920,0,19,3.465637654,1.147245169,608.50767,2.017691135,NA,1.82888664065056,0,0,0,0,1,NA,1
"921",921,0,17,2.747280284,-0.148128048,481.0175882,0.059813865,NA,0.985241056684637,0,0,0,1,0,NA,1
"922",922,0,10,2.472380421,-0.643839598,430.3953394,-0.71759665,NA,-1.96751848719609,1,0,0,0,0,NA,0
"923",923,0,15,3.257527466,0.771971524,498.3476607,0.325953454,NA,0.141595472718715,0,0,1,0,0,NA,0
